@relation Train1

@attribute Call_Type {A,B,C}
@attribute Start_x real
@attribute Start_y real
@attribute Past real
@attribute AvgSpeed real
@attribute Time real


@data
"B",-8.610831,41.145597,46,9.21210322766428,900
"B",-8.61552,41.140629,16,4.89356481653879,885
"C",-8.628057,41.157351,18,6.38523675337025,480
"A",-8.636769,41.157999,2,2.273672475555,1125
"B",-8.630478,41.155011,12,3.91172973682385,1125
"C",-8.605305,41.146092,118,10.8531828318022,5505
"B",-8.612523,41.145957,8,5.16579660829465,675
"C",-8.599626,41.148495,95,7.15940815031803,1965
"A",-8.673705,41.149656,21,10.7167506316125,780
"A",-8.606664,41.163291,15,10.826996930967,945
"B",-8.615529,41.140647,47,18.1835052442921,1935
"A",-8.625753,41.160267,78,9.69167245937651,1485
"B",-8.610804,41.145705,8,8.16584450935808,645
"C",-8.629245,41.178672,1,114.964406875061,750
"C",-8.597196,41.141988,12,0.0707614782668696,1095
"B",-8.58564,41.148567,21,14.4652706770669,930
"C",-8.618823,41.141547,2,12.2999090434559,240
"B",-8.610876,41.145516,6,3.67208928553924,660
"C",-8.609994,41.146452,52,19.0616244799755,885
"C",-8.628237,41.157378,17,6.95733980037659,750
"C",-8.669628,41.235282,22,27.2700753483052,1485
"B",-8.585613,41.148594,30,7.34008440565296,435
"C",-8.610093,41.14638,20,3.83136539197184,11220
"A",-8.673426,41.172237,43,10.6578609475532,705
"A",-8.639109,41.166036,23,19.4365626766191,480
"B",-8.609301,41.177304,15,8.05716498456677,1965
"C",-8.597754,41.148783,19,10.5741853565826,510
"B",-8.609103,41.147649,57,3.7914304842834,915
"B",-8.621082,41.16105,2,0.167018045019819,165
"B",-8.60004,41.182704,46,8.41050354628982,780
"A",-8.637345,41.167269,34,6.15133836038083,495
"C",-8.662104,41.178762,32,8.46764644636911,900
"B",-8.591148,41.162769,38,6.52048904396957,720
"C",-8.580006,41.159358,66,4.12353455011184,1020
"A",-8.625186,41.161941,31,10.8073350443571,720
"B",-8.613252,41.154462,23,8.59158799406039,360
"A",-8.614449,41.1471,15,4.33087280827614,1155
"B",-8.610768,41.145696,14,2.5108181855257,900
"A",-8.617986,41.156712,27,4.96135424421648,420
"C",-8.60958,41.153634,1,53.1375463094828,1305
"A",-8.637165,41.168979,31,3.85074676967386,975
"A",-8.6787,41.156289,29,5.56408525927913,1155
"B",-8.649423,41.154363,58,5.96423053799907,1035
"B",-8.610768,41.145723,4,0.914103593581363,705
"A",-8.615178,41.176368,34,3.92795649458246,660
"A",-8.638263,41.154219,7,7.18355947326472,1035
"B",-8.628804,41.161041,51,8.56093659214944,855
"B",-8.609589,41.151357,46,6.86072903580517,1230
"C",-8.662293,41.154183,22,0.162456849738674,1845
"B",-8.65683,41.161464,62,7.2253907954434,1155
"C",-8.589546,41.235678,15,9.30865500120375,1200
"C",-8.653284,41.169528,38,4.9204189701078,1080
"B",-8.580114,41.159475,27,6.20808845963953,540
"B",-8.654715,41.173542,72,7.68844206391258,1425
"B",-8.607096,41.150268,38,3.86250616729246,660
"B",-8.604801,41.161122,1,37.4649628915911,450
"A",-8.62749,41.150574,50,13.0767158488836,1725
"C",-8.672742,41.148864,42,10.2469873568076,975
"B",-8.610831,41.145678,24,5.19499514583641,1245
"A",-8.669367,41.176728,27,5.4349109574066,900
"A",-8.6157,41.161536,25,7.37023850194667,1200
"A",-8.617563,41.162427,37,4.24941546060128,600
"C",-8.675703,41.156712,126,4.23779393583958,1950
"B",-8.602893,41.179653,67,4.05211690830929,1245
"B",-8.615511,41.140674,9,3.84696075150423,630
"B",-8.600085,41.182695,79,4.0929767122972,1350
"C",-8.624268,41.179644,134,14.3737678376444,2295
"B",-8.585676,41.148612,4,5.1258857674044,615
"A",-8.64936,41.171769,51,5.58709115885587,825
"B",-8.630271,41.157423,2,2.36821187630148,420
"C",-8.608347,41.142663,2,6.24429236953347,4155
"C",-8.613243,41.15439,25,4.22364400491922,990
"B",-8.610867,41.145588,24,8.64256874989842,765
"A",-8.678772,41.153607,11,6.20010272617162,1275
"C",-8.583183,41.164749,8,0.0923780083569296,1140
"A",-8.659845,41.153121,4,10.424546955433,630
"B",-8.585649,41.14863,21,8.91500691246509,2475
"B",-8.591319,41.156199,15,8.26854785958924,1410
"C",-8.659998,41.153922,26,5.49771326008667,1365
"A",-8.593875,41.157612,16,4.83230927651091,510
"C",-8.628705,41.169807,43,7.57843227350043,870
"C",-8.61147,41.136516,13,1.26288916760938,285
"B",-8.613225,41.154462,9,4.03715592606619,300
"A",-8.673813,41.149647,38,7.73694787609341,690
"C",-8.657901,41.177475,46,6.19993010359893,1440
"A",-8.63739,41.175495,64,3.94400690882965,1050
"B",-8.605692,41.153598,11,7.03539739005404,735
"B",-8.60004,41.18274,10,6.14662141147352,1050
"C",-8.609661,41.161401,301,7.8507083865323,5865
"B",-8.604153,41.161104,31,5.55766723569554,540
"B",-8.610777,41.14575,7,4.01560891783112,345
"B",-8.610768,41.145633,64,6.40427896189187,945
"B",-8.610786,41.145705,5,4.16086071690318,525
"A",-8.593308,41.15763,22,7.98953409176247,375
"B",-8.584335,41.163174,47,20.671716017729,765
"B",-8.615556,41.140665,44,11.9639631512385,915
"B",-8.649747,41.154291,52,12.758747299721,900
"B",-8.67411,41.153841,35,5.00905396408688,1230
"B",-8.610849,41.14566,69,3.85493516959283,1110
"C",-8.569584,41.170257,4,8.54502962972074,1425
"B",-8.569719,41.166054,56,9.57244527682241,1125
"B",-8.600112,41.182686,16,7.69478673027468,1110
"C",-8.581104,41.142717,104,4.94006580247302,1620
"A",-8.556435,41.174811,65,5.72602456607407,1530
"C",-8.61318,41.167125,71,5.60979481935246,1785
"B",-8.614125,41.141277,3,2.86860910135706,720
"B",-8.604225,41.160996,41,4.17693971777836,690
"C",-8.66925,41.157765,41,4.34421121756949,780
"C",-8.663148,41.157855,25,4.97833472774863,1425
"B",-8.584326,41.163129,29,2.25245499452954,675
"B",-8.609373,41.177286,11,4.23495236052518,930
"B",-8.628786,41.161059,22,10.2106132479523,465
"A",-8.615727,41.161752,20,7.36661732987875,750
"B",-8.621055,41.161203,35,4.83914439860374,510
"A",-8.686206,41.163885,3,0.124455399311049,465
"C",-8.65683,41.161464,51,12.7820777354273,900
"B",-8.591229,41.162697,17,4.17639283273476,1005
"B",-8.649612,41.154282,36,2.86131491458883,825
"C",-8.644347,41.165397,11,4.77293963427781,510
"B",-8.674074,41.153895,5,3.99979969561903,855
"B",-8.649441,41.154336,7,4.41075825101352,795
"B",-8.656848,41.161464,20,3.39374028807971,1185
"A",-8.571546,41.177124,16,8.73631487893795,345
"A",-8.583633,41.176296,74,5.43055185584678,1845
"A",-8.615529,41.154552,17,5.4502737682506,1200
"A",-8.667963,41.166693,30,2.53976336397145,2550
"A",-8.59743,41.168844,5,1.76864518039432,645
"B",-8.630073,41.157531,34,5.00405361893248,750
"B",-8.584335,41.163084,40,4.07390935292687,585
"C",-8.555562,41.209164,50,6.80525285432853,1305
"B",-8.580249,41.159421,10,9.15513103442276,705
"C",-8.681202,41.159259,77,10.7891561963022,1215
"A",-8.644599,41.150016,38,5.84476765775436,1140
"A",-8.591526,41.15007,117,5.79122487687569,1770
"B",-8.585712,41.148558,3,5.59433869048783,870
"B",-8.656839,41.161473,14,9.36340280279097,600
"A",-8.637975,41.154678,61,8.52664489953715,1275
"A",-8.650089,41.165685,24,6.26780070308627,1590
"A",-8.606565,41.147874,102,5.73776907087621,2040
"A",-8.64414,41.149728,6,9.40335303051027,795
"B",-8.604765,41.161131,21,2.36983775272852,660
"B",-8.627715,41.175423,42,3.37101300683537,660
"B",-8.639946,41.1597,2,3.19950640647631,645
"B",-8.674065,41.153931,22,5.41525485351228,1170
"B",-8.62875,41.161086,45,12.7208062501801,735
"A",-8.620938,41.150025,1,200.6793399363,795
"C",-8.613774,41.141124,122,11.8720307398581,8550
"C",-8.613801,41.179941,91,7.85328938072526,1470
"A",-8.682147,41.157666,130,4.96498683899061,2250
"B",-8.628957,41.160987,34,8.16282097078537,510
"B",-8.599266,41.149152,16,6.09474459246132,900
"A",-8.660592,41.174658,29,10.9815242933894,975
"B",-8.585604,41.148594,59,5.76411886900065,870
"C",-8.589213,41.179329,80,4.79969494865847,1455
"C",-8.630487,41.159412,56,4.19945695306847,1260
"A",-8.58258,41.179509,44,4.87074264559557,1050
"A",-8.665776,41.163165,24,7.2890020599925,900
"B",-8.64954,41.154246,4,1.40381576492843,735
"A",-8.645733,41.180472,26,6.59655337964769,585
"B",-8.589258,41.169699,4,5.94892992692405,555
"A",-8.597502,41.182128,43,5.17014106331996,1245
"A",-8.589186,41.173407,26,4.7403321178143,390
"B",-8.582463,41.1804,8,8.95536714108001,195
"C",-8.574759,41.142645,189,6.36691574704668,3300
"B",-8.609949,41.158638,13,2.92496091583068,975
"B",-8.610831,41.145669,24,7.03085391441587,375
"A",-8.667882,41.1516,24,6.79936613898512,825
"B",-8.615628,41.140665,12,5.30988291131959,540
"A",-8.625609,41.152437,63,11.642899254448,1290
"A",-8.594037,41.15754,3,2.0465037479839,720
"B",-8.627076,41.166981,6,5.44608798929614,390
"A",-8.574201,41.157837,17,8.84479650767658,405
"A",-8.61597,41.155848,13,1.49910893916143,420
"B",-8.639883,41.159727,37,5.63766114345796,825
"A",-8.571501,41.164245,31,5.36342557831325,810
"B",-8.580069,41.159412,38,4.13640467829166,735
"A",-8.622657,41.146704,57,5.08023171665893,1845
"B",-8.600121,41.182731,4,4.46757518540389,705
"B",-8.604783,41.161158,57,9.98602993739649,960
"C",-8.662077,41.178753,35,4.94568631916571,1215
"A",-8.584407,41.174766,87,5.05870314398414,1305
"C",-8.675883,41.155956,120,4.3903619700785,1890
"A",-8.594622,41.163876,22,2.19210579039812,945
"A",-8.598969,41.164551,86,12.2587476971115,1350
"B",-8.609373,41.177259,69,11.420557594215,1125
"C",-8.581104,41.143365,82,6.12341070311304,1380
"A",-8.629398,41.179059,17,2.1039931224228,1665
"A",-8.659395,41.176188,16,3.42565352492528,945
"A",-8.638326,41.15412,8,7.78585750257013,915
"B",-8.589231,41.169699,17,3.8646822688989,360
"A",-8.648019,41.161644,14,1.20620003038183,465
"B",-8.58564,41.148585,16,5.14801451343935,780
"B",-8.599185,41.149143,5,6.92684094671377,990
"B",-8.60652,41.144535,6,2.63782137046186,375
"C",-8.57268,41.166441,19,7.82657992129446,1620
"B",-8.600058,41.182605,46,15.9689879254298,810
"B",-8.610642,41.145723,11,4.67345743453786,420
"B",-8.674065,41.153868,46,8.76406985844608,1065
"B",-8.591319,41.162742,61,5.89133813963814,990
"C",-8.649153,41.15241,28,3.65341607015327,555
"C",-8.599203,41.14917,58,6.32825020357618,1050
"C",-8.622315,41.157999,28,4.29485672863865,705
"A",-8.586756,41.173821,10,2.60849071004819,855
"B",-8.606349,41.144805,52,3.95654287230382,960
"B",-8.610705,41.145714,8,2.33934742037058,300
"B",-8.585604,41.148621,35,5.68809170612562,1275
"B",-8.612019,41.172795,31,14.088220871542,690
"B",-8.582247,41.180427,39,5.91057255890135,1005
"A",-8.632998,41.14908,15,3.60017150043195,1170
"B",-8.612244,41.172786,24,4.15617794708667,1005
"A",-8.673786,41.160483,62,7.53107761138517,1485
"B",-8.60958,41.177169,61,3.80898397630446,2250
"C",-8.669151,41.15781,33,4.44073895176516,690
"B",-8.628795,41.160879,14,5.90434364869697,555
"C",-8.614053,41.16879,13,0.0634515457562296,795
"B",-8.674065,41.153886,56,3.66336278888161,1800
"A",-8.628669,41.169906,41,3.61056135814305,1110
"C",-8.640774,41.160096,62,8.70127475066599,1245
"B",-8.674038,41.153931,60,8.5960491491115,1110
"B",-8.585586,41.148621,20,3.62805558706514,480
"B",-8.61318,41.167053,2,2.69153264011443,765
"C",-8.607501,41.165694,130,3.21867526153448,2160
"B",-8.599257,41.149161,40,5.83467632962794,1290
"B",-8.612244,41.172723,32,3.54400199612409,510
"B",-8.606484,41.144535,1,103.809305940182,450
"C",-8.621154,41.151069,34,8.39152335241589,1125
"B",-8.665686,41.170635,54,6.78228533775277,1005
"B",-8.649432,41.1543,3,1.88166144308405,675
"A",-8.639172,41.167719,47,3.27740683279981,915
"A",-8.588763,41.170779,15,1.04029472773941,645
"C",-8.612181,41.172786,14,3.1442091254151,735
"A",-8.576802,41.195835,9,4.55551061882964,1110
"C",-8.581176,41.14485,102,4.79998981291181,2040
"A",-8.686053,41.167044,2,0.645355297744951,855
"B",-8.665623,41.170707,59,5.53583340085018,1110
"C",-8.626734,41.154174,44,3.81623492933598,1050
"B",-8.585631,41.148639,23,3.58751099723814,945
"C",-8.666424,41.147496,3,4.78577537039964,900
"C",-8.599248,41.149143,19,11.2288560859852,435
"B",-8.613378,41.183379,125,2.03261825854335,2850
"A",-8.567334,41.171184,4,2.29144848380319,465
"B",-8.65683,41.161473,42,4.08952839849347,795
"A",-8.571996,41.14098,81,5.29093613692751,2040
"C",-8.669655,41.237253,18,22.6236156065636,300
"C",-8.654859,41.172876,357,5.90379380290267,8040
"A",-8.597214,41.152005,22,5.52569956660969,945
"A",-8.608212,41.169915,13,4.99398728026798,315
"C",-8.663472,41.181543,54,3.77711269244938,1140
"B",-8.59131,41.156181,4,2.91779471111145,285
"A",-8.60643,41.148,33,4.04456352709539,600
"A",-8.657793,41.16258,59,11.5188757851728,1035
"A",-8.596053,41.141844,22,4.79937938659496,495
"B",-8.585667,41.148567,13,5.37908700927554,1725
"C",-8.660385,41.154093,48,9.38412352935461,1470
"B",-8.649405,41.154318,12,4.77851895881559,495
"B",-8.58006,41.159421,14,4.95041077641392,810
"B",-8.628561,41.160636,47,3.66408516991705,855
"A",-8.647605,41.151051,6,4.22860323410491,435
"C",-8.629119,41.156964,21,4.73820213223632,420
"A",-8.566065,41.171958,14,7.89449966124285,450
"B",-8.639919,41.159736,40,5.10108796632871,900
"B",-8.591229,41.16267,48,4.63831646290465,705
"A",-8.590383,41.171724,22,5.20117019507813,540
"A",-8.593794,41.157648,18,5.15437307205893,675
"C",-8.582454,41.180535,12,9.22934545717023,405
"C",-8.581059,41.142447,114,3.67303170657537,2310
"C",-8.611164,41.176845,23,4.75098706901301,405
"C",-8.678934,41.154426,14,2.08478369023301,1215
"B",-8.630784,41.154912,34,4.40751383255192,570
"A",-8.589168,41.15718,20,2.69512734857489,1020
"C",-8.604765,41.161176,37,3.29576736276445,795
"B",-8.59995,41.182659,86,3.63273950793955,1590
"A",-8.584281,41.174766,66,4.99272914560138,1440
"B",-8.619849,41.147991,21,5.15600951207563,735
"B",-8.628192,41.157369,109,6.20854845278816,1665
"B",-8.589249,41.16969,29,3.5148980086436,600
"B",-8.60013,41.182677,5,4.35568736141954,720
"A",-8.67447,41.172849,15,6.25282537112978,735
"B",-8.600112,41.182695,1,115.993331306562,600
"B",-8.619912,41.148009,59,5.0141333899528,1215
"C",-8.571852,41.158674,161,3.87807599978431,3015
"B",-8.62776,41.175378,12,6.16681172597291,720
"C",-8.651934,41.159259,35,11.3608362173899,720
"B",-8.627733,41.175369,27,9.99770833245038,1155
"B",-8.612145,41.172687,17,5.32020708027581,720
"B",-8.63991,41.159808,24,6.9481411094489,1095
"C",-8.645706,41.180535,30,7.06651260158422,465
"A",-8.677512,41.152167,47,15.0684635563778,1110
"A",-8.638029,41.154534,7,0.151203829660324,1140
"B",-8.604135,41.161104,41,3.59972805393144,645
"C",-8.642889,41.160177,60,0.936082608421341,1950
"C",-8.676045,41.156172,115,4.12711771636167,2100
"B",-8.610741,41.145786,53,7.46496635297918,930
"C",-8.648802,41.174406,15,15.2571559792522,270
"C",-8.672391,41.149035,23,12.791865617968,795
"B",-8.621082,41.160969,4,5.78631855451069,330
"C",-8.577873,41.185773,20,10.1157624618358,330
"B",-8.600058,41.182749,41,7.60976228359838,660
"C",-8.61291,41.161887,9,7.13159277140944,390
"A",-8.68356,41.15916,107,12.6961467430328,1590
"A",-8.615997,41.176611,102,10.1309289020975,2205
"C",-8.654706,41.152131,40,16.5470203179953,1080
"A",-8.668971,41.163399,17,0.084102192532966,3330
"A",-8.585622,41.176116,11,10.6920523332337,510
"B",-8.610822,41.145417,9,15.5973276843338,375
"A",-8.594775,41.123772,14,8.40048595034928,1485
"C",-8.695188,41.183415,30,15.0481605623234,735
"B",-8.62101,41.161023,19,6.17760534411296,585
"C",-8.600031,41.178816,60,11.8015764977502,2025
"B",-8.610714,41.145633,28,8.30300847818579,810
"A",-8.624736,41.177529,11,0.59186572453052,1275
"A",-8.579331,41.165325,18,8.08416983231409,840
"B",-8.582544,41.180832,33,16.170488845828,570
"A",-8.672013,41.156244,46,2.50980916105929,1695
"C",-8.638119,41.178906,13,11.4786950212029,630
"B",-8.612577,41.146011,76,8.22970665633988,1500
"A",-8.653851,41.170383,5,8.20060199992425,390
"C",-8.627499,41.155533,11,4.45126341132038,915
"B",-8.610858,41.145678,14,14.1007734887365,705
"C",-8.580627,41.139333,109,6.8387260190435,2055
"C",-8.618058,41.147919,1,82.0937565686309,495
"C",-8.646561,41.14845,19,8.52520135277538,525
"C",-8.613675,41.146938,65,4.51599904486934,1635
"A",-8.688303,41.173434,51,7.99006761988443,750
"A",-8.615331,41.140251,87,3.23299670713823,1440
"B",-8.569575,41.166099,8,10.8913066180692,405
"B",-8.628084,41.157423,16,3.09177775175113,840
"A",-8.620218,41.167161,7,7.73390175624282,615
"C",-8.669952,41.156181,9,17.8905773526859,180
"B",-8.591265,41.162688,15,7.9932856925655,1125
"B",-8.585631,41.148486,13,6.62450477491726,780
"B",-8.619876,41.147982,57,11.8761204883456,1440
"B",-8.610813,41.145669,4,5.78753159795353,495
"C",-8.60958,41.143149,47,2.39779489896296,1530
"B",-8.600166,41.18274,63,6.99251364906547,1050
"B",-8.585631,41.148585,37,5.35821212809875,810
"B",-8.649369,41.154219,14,12.088483851497,420
"B",-8.591256,41.162679,16,20.105952835227,465
"C",-8.567649,41.153634,122,33.4711877053677,13230
"C",-8.650611,41.170275,53,8.68962005287072,2115
"A",-8.608275,41.157441,33,6.22844801770909,855
"B",-8.630199,41.155362,249,7.57187994820083,5580
"A",-8.628336,41.168196,27,15.9332275214046,435
"C",-8.609454,41.140071,9,1.17196955444012,135
"C",-8.581122,41.143716,102,4.65363618748412,2295
"B",-8.627175,41.15205,37,14.5650952269199,1140
"A",-8.586819,41.173704,31,4.41362059709417,510
"A",-8.664948,41.148144,11,5.06087381635044,525
"A",-8.580312,41.190876,14,3.48281496544699,840
"A",-8.588466,41.14674,16,4.53513130199134,960
"A",-8.589069,41.170986,12,3.05683292083851,900
"A",-8.619444,41.156424,5,2.23954643079303,375
"C",-8.625618,41.179851,91,8.52435213022522,2055
"C",-8.661456,41.157675,3,2.79553168922602,1170
"C",-8.662833,41.158989,61,7.06873591355747,1380
"A",-8.588322,41.146371,42,5.26055804528325,735
"B",-8.606448,41.144751,13,2.33604173656209,765
"C",-8.513685,41.429808,122,20.0040724912351,2745
"B",-8.610678,41.145732,22,6.64796907505246,960
"B",-8.627139,41.166891,14,2.53778079207189,855
"C",-8.572851,41.147451,24,7.33046055184295,510
"B",-8.589231,41.169708,22,9.26228574963196,675
"C",-8.607501,41.14548,208,4.09810432224909,3705
"B",-8.615592,41.140674,20,4.57854236948972,615
"A",-8.568954,41.158881,6,2.66416832415345,1080
"A",-8.607627,41.15529,17,1.63970392439778,390
"C",-8.669277,41.150322,68,4.56468811234604,1020
"B",-8.674065,41.153886,36,8.56339302141335,1065
"C",-8.612172,41.172759,30,10.1556459213745,975
"A",-8.593641,41.157612,25,5.85536528550567,540
"A",-8.6337,41.173425,19,6.71041846829004,690
"A",-8.56593,41.166585,60,5.94238569625828,1410
"B",-8.649504,41.154291,40,4.63579719982526,1560
"C",-8.627769,41.175342,22,3.57842299039914,735
"C",-8.587728,41.177736,243,11.7335255487163,7125
"A",-8.682957,41.15961,50,4.86505990369794,1455
"A",-8.577621,41.155137,35,6.24877119888472,660
"C",-8.673246,41.155272,88,5.02508351939953,4410
"B",-8.628165,41.157387,11,4.61978530778011,600
"B",-8.606466,41.144571,11,3.05504809363719,270
"A",-8.623035,41.150763,30,4.9212537191522,495
"C",-8.638533,41.170824,9,7.79832285307312,510
"B",-8.585658,41.148513,23,7.77862755587038,705
"B",-8.585838,41.148981,17,4.04558831129141,1020
"A",-8.661519,41.171103,21,5.69237131655319,990
"A",-8.638461,41.170788,10,6.21850056944302,465
"A",-8.647587,41.151069,9,3.07821858335884,495
"C",-8.664957,41.148054,12,6.49107432313091,360
"C",-8.676135,41.15268,62,13.9007310978995,945
"B",-8.585622,41.148549,19,4.54834480006284,765
"B",-8.580141,41.159457,5,8.47537513884209,855
"A",-8.568963,41.15889,55,5.93813808898769,1110
"B",-8.674083,41.153859,23,5.37813118508469,1275
"A",-8.58663,41.170014,19,2.44174261063935,660
"B",-8.628804,41.160807,16,4.81219745201136,510
"A",-8.664669,41.14818,42,6.82312331804161,705
"B",-8.627211,41.152077,33,3.803184217835,750
"B",-8.59131,41.15619,10,7.04739420407003,375
"A",-8.68581,41.163102,92,6.56011891546226,1530
"A",-8.585865,41.175432,21,3.16584794909915,360
"A",-8.638047,41.154633,34,5.35039084518716,930
"C",-8.608059,41.176764,35,4.9525501696052,555
"C",-8.649594,41.167296,45,4.74009268262313,735
"B",-8.610831,41.145633,50,6.38824949137842,765
"B",-8.58924,41.169744,44,3.99290994503608,810
"A",-8.566857,41.166378,63,5.6638038473072,1500
"B",-8.628255,41.157396,4,1.21683467488832,420
"A",-8.593776,41.157603,16,6.15019061678498,555
"B",-8.605998,41.144418,26,4.11718625655561,1320
"C",-8.639964,41.159736,26,6.55479524491363,735
"A",-8.573697,41.156496,55,5.25702524621587,975
"C",-8.664957,41.147991,70,8.92084119289592,1215
"A",-8.68302,41.162229,15,8.27827184833682,780
"A",-8.598015,41.167602,26,4.72712463506109,435
"B",-8.615493,41.140656,11,2.94103056359549,645
"A",-8.588799,41.170833,26,4.9399655449883,1050
"A",-8.643861,41.154534,50,12.1789843300015,810
"C",-8.612406,41.153634,37,3.78392916220098,555
"B",-8.580051,41.159475,53,4.95634858419131,870
"B",-8.628651,41.161005,5,1.64654080361043,285
"A",-8.582508,41.172831,21,2.79250013694165,1005
"B",-8.606502,41.144517,15,4.14856533210339,570
"B",-8.613963,41.141214,10,3.5730357865368,825
"C",-8.581167,41.144031,113,2.46385733123139,2805
"A",-8.588313,41.146344,17,4.4883725202427,720
"A",-8.62668,41.154138,5,0.653802958826032,1290
"C",-8.64558,41.180481,20,7.99646935125517,540
"B",-8.61399,41.141259,20,5.3140311615957,390
"B",-8.609643,41.160312,22,6.01962143737956,900
"B",-8.58564,41.148558,47,8.99638340869647,1725
"C",-8.673309,41.15025,50,9.15402630415511,1245
"B",-8.585631,41.148531,46,5.65494708852186,1515
"B",-8.610975,41.149404,40,7.35065035092508,2730
"C",-8.658171,41.165532,84,10.5647706966168,1365
"C",-8.621172,41.150988,62,11.5416783025498,1470
"A",-8.575083,41.178276,40,5.68520219942649,1215
"A",-8.612379,41.159538,8,4.38503157937984,345
"A",-8.609742,41.147676,41,4.53984484183849,720
"B",-8.610813,41.145687,33,3.73828469665223,570
"C",-7.472763,41.75559,5,8.82196313666788,5955
"A",-8.673795,41.149593,3,2.1141683718541,1545
"C",-8.617005,41.162409,69,15.0457900980541,1290
"B",-8.585631,41.14863,42,14.5863524344252,795
"C",-8.625231,41.235138,54,16.5010783689056,840
"A",-8.669079,41.157711,36,6.61163108391606,840
"B",-8.638425,41.170806,14,6.97928362983307,360
"A",-8.593947,41.15763,33,3.97557544869667,2070
"C",-8.620992,41.149998,45,5.88917184457714,1965
"A",-8.588277,41.146353,7,6.81000838117169,675
"B",-8.610723,41.145669,15,4.08882161206921,480
"A",-8.645553,41.181372,32,5.78164816809025,1125
"A",-8.618841,41.149881,31,6.33294033885449,495
"A",-8.597628,41.160078,64,3.95921309215248,1530
"A",-8.56269,41.152914,8,2.84356979439309,855
"C",-8.610912,41.145363,56,0.781232489482534,2385
"B",-8.610795,41.145651,2,0.0667149882890812,315
"B",-8.606583,41.144526,103,18.803943376604,1725
"A",-8.66862,41.171463,13,4.30972223454572,405
"B",-8.607105,41.150286,43,6.76692211032373,960
"C",-8.584551,41.168745,54,4.14089130171658,945
"B",-8.591238,41.162751,7,6.56965367196622,285
"B",-8.589231,41.16969,28,6.04956467900791,900
"A",-8.561637,41.144922,78,4.9137109526945,1305
"A",-8.681202,41.159295,38,9.80011218708601,825
"C",-8.610066,41.155776,28,4.96098649690569,1065
"A",-8.581149,41.144463,277,13.6109192508542,4245
"B",-8.585622,41.148567,32,12.1975095929446,840
"B",-8.628885,41.160969,20,5.74652371918352,420
"B",-8.600166,41.182677,10,1.66617648880704,975
"B",-8.60607,41.144481,59,9.39112243479048,1140
"B",-8.665551,41.170617,54,6.02608755807079,960
"A",-8.649252,41.164821,11,2.89372272445675,735
"B",-8.585622,41.148531,36,6.49374313572735,570
"C",-8.605899,41.142474,6,6.83619994872985,480
"C",-8.606052,41.160816,145,2.88921000424494,2850
"A",-8.612937,41.157009,28,7.11105772740208,990
"B",-8.649378,41.154255,22,8.0043431072402,465
"B",-8.591274,41.162769,11,8.31622825730436,255
"B",-8.665641,41.170725,76,5.06465443019274,1140
"C",-8.605296,41.162004,137,13.4208740995493,2130
"A",-8.567874,41.162688,15,6.04062203586455,210
"B",-8.569755,41.166063,4,6.17969635039597,885
"B",-8.609598,41.160303,35,5.65977133326361,630
"A",-8.593893,41.157675,11,3.79688783231452,585
"B",-8.610867,41.145642,39,6.80453790640993,840
"B",-8.621208,41.161059,25,7.41928882332567,495
"A",-8.589033,41.147235,1,220.253570927716,840
"B",-8.606484,41.144634,43,5.56841982642885,1065
"A",-8.585334,41.179563,77,4.69655849914481,1275
"A",-8.644086,41.158935,5,0.157290283226092,675
"B",-8.674092,41.153859,38,12.6507078015499,720
"B",-8.639946,41.159799,18,7.69470604855476,510
"A",-8.678502,41.1615,9,0.0612533994086126,1200
"C",-8.639874,41.159799,23,5.6336393949749,375
"B",-8.613216,41.166756,16,5.37415574591433,390
"C",-8.597745,41.172165,44,4.59587570217264,900
"B",-8.610705,41.145696,5,4.07031606271969,420
"A",-8.582832,41.180949,68,5.78073472835386,1515
"A",-8.661258,41.164164,31,5.65827334137241,555
"B",-8.600139,41.182722,2,1.61788460941392,645
"B",-8.606475,41.144625,31,8.26237772736453,540
"A",-8.595396,41.170806,34,6.27998576893367,540
"B",-8.585577,41.148585,57,12.7491149393808,975
"B",-8.61984,41.148009,8,2.22378776070236,1365
"A",-8.631306,41.148783,19,8.60316203903644,720
"C",-8.592597,41.159916,5,2.67157248597869,300
"B",-8.612037,41.172768,127,5.41489318291245,2370
"B",-8.628921,41.160933,25,5.5465143922346,555
"C",-8.660169,41.148999,40,5.9406791495131,945
"B",-8.639847,41.159826,32,6.59127193004252,840
"A",-8.6157,41.161302,15,3.74345214684354,1515
"B",-8.582508,41.180562,32,6.26459359589334,615
"B",-8.585649,41.148585,33,5.14201142391651,600
"A",-8.638218,41.1543,10,3.52633936629814,975
"A",-8.658216,41.153859,20,8.28271482675784,930
"B",-8.619669,41.147901,9,7.35713319512081,900
"C",-8.667414,41.156046,8,8.0468279158277,855
"B",-8.628822,41.16105,24,3.13265176607054,705
"A",-8.567874,41.162085,13,7.44204742944529,975
"B",-8.665632,41.170707,68,11.5546433526145,1110
"A",-8.618607,41.141484,25,8.54476051289549,1335
"A",-8.633619,41.118615,12,23.6608745615099,3300
"C",-8.669106,41.236191,108,23.6229535593731,1725
"B",-8.585622,41.148603,16,4.49645268320302,4395
"C",-8.6211,41.151078,18,5.56482747966375,1740
"C",-8.62515,41.176998,10,5.8863058487226,240
"B",-8.665596,41.170689,41,6.54909912834137,1005
"B",-8.609436,41.151213,17,11.9768181049081,345
